Plant Name,Updated Time,Time Zone,Production Power(W),Consumption Power(W),Grid Power(W),Feed-in Power(W),Purchasing Power(W),Battery Power(W),Charging Power(W),Discharging Power(W),SoC(%)
Brierton,2023/06/29 08:10,UTCZ,1300.00,3020.00,0.00,,,-1700.00,,-1700.00,89.00
Brierton,2023/06/29 08:15,UTCZ,1200.00,2860.00,0.00,,,-1700.00,,-1700.00,85.00
Brierton,2023/06/29 08:20,UTCZ,1200.00,2850.00,0.00,,,-1700.00,,-1700.00,83.00
Brierton,2023/06/29 08:25,UTCZ,1500.00,2840.00,0.00,,,-1500.00,,-1500.00,80.00
Brierton,2023/06/29 08:35,UTCZ,2600.00,2910.00,0.00,,,-400.00,,-400.00,79.00
Brierton,2023/06/29 08:40,UTCZ,2600.00,210.00,0.00,,,2200.00,2200.00,,79.00
Brierton,2023/06/29 08:50,UTCZ,2700.00,80.00,0.00,,,2500.00,2500.00,,80.00
Brierton,2023/06/29 08:55,UTCZ,3000.00,60.00,60.00,60.00,,2600.00,2600.00,,84.00
Brierton,2023/06/29 09:10,UTCZ,1900.00,210.00,140.00,140.00,,1000.00,1000.00,,92.00
Brierton,2023/06/29 09:20,UTCZ,3300.00,80.00,1970.00,1970.00,,1000.00,1000.00,,96.00
Brierton,2023/06/29 09:35,UTCZ,1400.00,100.00,1240.00,1240.00,,0.00,,,99.00
Brierton,2023/06/29 09:40,UTCZ,3500.00,250.00,3110.00,3110.00,,0.00,,,99.00
Brierton,2023/06/29 09:45,UTCZ,3400.00,250.00,3010.00,3010.00,,0.00,,,99.00
Brierton,2023/06/29 09:50,UTCZ,3300.00,100.00,3080.00,3080.00,,0.00,,,99.00
Brierton,2023/06/29 09:55,UTCZ,3400.00,110.00,3200.00,3200.00,,0.00,,,99.00
Brierton,2023/06/29 10:00,UTCZ,3700.00,100.00,3540.00,3540.00,,0.00,,,99.00
Brierton,2023/06/29 10:10,UTCZ,4200.00,260.00,3260.00,3260.00,,400.00,400.00,,99.00
Brierton,2023/06/29 10:15,UTCZ,4300.00,240.00,3920.00,3920.00,,0.00,,,99.00
Brierton,2023/06/29 10:20,UTCZ,4400.00,280.00,3730.00,3730.00,,100.00,100.00,,99.00
Brierton,2023/06/29 10:25,UTCZ,4900.00,280.00,4440.00,4440.00,,0.00,,,99.00
Brierton,2023/06/29 10:35,UTCZ,2100.00,130.00,1900.00,1900.00,,0.00,,,100.00
Brierton,2023/06/29 10:40,UTCZ,5200.00,110.00,5180.00,5180.00,,0.00,,,100.00
Brierton,2023/06/29 10:45,UTCZ,1600.00,110.00,1420.00,1420.00,,0.00,,,100.00
Brierton,2023/06/29 10:50,UTCZ,1600.00,310.00,1250.00,1250.00,,0.00,,,100.00
Brierton,2023/06/29 10:55,UTCZ,1500.00,280.00,1240.00,1240.00,,0.00,,,100.00
Brierton,2023/06/29 11:00,UTCZ,4900.00,250.00,4230.00,4230.00,,0.00,,,100.00
Brierton,2023/06/29 11:10,UTCZ,4500.00,240.00,4190.00,4190.00,,0.00,,,100.00
Brierton,2023/06/29 11:15,UTCZ,5000.00,100.00,4730.00,4730.00,,0.00,,,100.00
Brierton,2023/06/29 11:20,UTCZ,3800.00,100.00,3830.00,3830.00,,0.00,,,100.00
Brierton,2023/06/29 11:25,UTCZ,2400.00,110.00,2220.00,2220.00,,0.00,,,100.00
Brierton,2023/06/29 11:30,UTCZ,5600.00,90.00,5320.00,5320.00,,0.00,,,100.00
Brierton,2023/06/29 11:35,UTCZ,3700.00,250.00,3500.00,3500.00,,0.00,,,100.00
Brierton,2023/06/29 11:40,UTCZ,2000.00,250.00,1700.00,1700.00,,0.00,,,100.00
Brierton,2023/06/29 11:45,UTCZ,2300.00,240.00,1950.00,1950.00,,0.00,,,100.00
Brierton,2023/06/29 11:50,UTCZ,2900.00,110.00,2700.00,2700.00,,0.00,,,100.00
Brierton,2023/06/29 11:55,UTCZ,2800.00,110.00,2630.00,2630.00,,0.00,,,100.00
Brierton,2023/06/29 12:00,UTCZ,2600.00,110.00,2390.00,2390.00,,0.00,,,100.00
Brierton,2023/06/29 12:05,UTCZ,2600.00,100.00,2460.00,2460.00,,0.00,,,100.00
Brierton,2023/06/29 12:10,UTCZ,2900.00,100.00,2700.00,2700.00,,0.00,,,100.00
Brierton,2023/06/29 12:15,UTCZ,3000.00,260.00,2660.00,2660.00,,0.00,,,100.00
Brierton,2023/06/29 12:20,UTCZ,2500.00,250.00,2230.00,2230.00,,0.00,,,100.00
Brierton,2023/06/29 12:25,UTCZ,2500.00,110.00,2320.00,2320.00,,0.00,,,100.00
Brierton,2023/06/29 12:30,UTCZ,2500.00,110.00,2320.00,2320.00,,0.00,,,100.00
Brierton,2023/06/29 12:35,UTCZ,3000.00,110.00,2790.00,2790.00,,0.00,,,100.00
Brierton,2023/06/29 12:40,UTCZ,3600.00,100.00,3540.00,3540.00,,0.00,,,100.00
Brierton,2023/06/29 12:45,UTCZ,2900.00,260.00,2600.00,2600.00,,0.00,,,100.00
Brierton,2023/06/29 12:50,UTCZ,3500.00,240.00,3160.00,3160.00,,0.00,,,100.00
Brierton,2023/06/29 12:55,UTCZ,3600.00,240.00,2990.00,2990.00,,0.00,,,100.00
Brierton,2023/06/29 13:00,UTCZ,6000.00,90.00,5760.00,5760.00,,0.00,,,100.00
Brierton,2023/06/29 13:05,UTCZ,5400.00,100.00,4850.00,4850.00,,0.00,,,100.00
Brierton,2023/06/29 13:10,UTCZ,5500.00,110.00,5200.00,5200.00,,0.00,,,100.00
Brierton,2023/06/29 13:15,UTCZ,5400.00,110.00,5060.00,5060.00,,0.00,,,100.00
Brierton,2023/06/29 13:20,UTCZ,5300.00,250.00,5050.00,5050.00,,0.00,,,100.00
Brierton,2023/06/29 13:25,UTCZ,3600.00,250.00,4670.00,4670.00,,0.00,,,100.00
Brierton,2023/06/29 13:35,UTCZ,2900.00,250.00,2490.00,2490.00,,0.00,,,100.00
Brierton,2023/06/29 13:40,UTCZ,2400.00,110.00,2250.00,2250.00,,0.00,,,100.00
Brierton,2023/06/29 13:45,UTCZ,2400.00,110.00,2250.00,2250.00,,0.00,,,100.00
Brierton,2023/06/29 13:50,UTCZ,1700.00,110.00,1560.00,1560.00,,0.00,,,100.00
Brierton,2023/06/29 13:55,UTCZ,1200.00,100.00,1080.00,1080.00,,0.00,,,100.00
Brierton,2023/06/29 14:00,UTCZ,1100.00,100.00,920.00,920.00,,0.00,,,100.00
Brierton,2023/06/29 14:05,UTCZ,1200.00,250.00,910.00,910.00,,0.00,,,100.00
Brierton,2023/06/29 14:10,UTCZ,1100.00,240.00,860.00,860.00,,0.00,,,100.00
Brierton,2023/06/29 14:15,UTCZ,1400.00,110.00,1220.00,1220.00,,0.00,,,99.00
Brierton,2023/06/29 14:20,UTCZ,2100.00,110.00,1900.00,1900.00,,0.00,,,99.00
Brierton,2023/06/29 14:25,UTCZ,4200.00,110.00,3890.00,3890.00,,0.00,,,99.00
Brierton,2023/06/29 14:30,UTCZ,2500.00,110.00,2350.00,2350.00,,0.00,,,99.00
Brierton,2023/06/29 14:40,UTCZ,1600.00,270.00,1280.00,1280.00,,0.00,,,99.00
Brierton,2023/06/29 14:45,UTCZ,1000.00,260.00,740.00,740.00,,0.00,,,99.00
Brierton,2023/06/29 14:50,UTCZ,1000.00,260.00,740.00,740.00,,0.00,,,99.00
Brierton,2023/06/29 14:55,UTCZ,900.00,240.00,590.00,590.00,,0.00,,,99.00
Brierton,2023/06/29 15:00,UTCZ,1200.00,240.00,910.00,910.00,,0.00,,,99.00
Brierton,2023/06/29 15:05,UTCZ,1500.00,240.00,1190.00,1190.00,,0.00,,,99.00
Brierton,2023/06/29 15:10,UTCZ,1500.00,250.00,1270.00,1270.00,,0.00,,,99.00
Brierton,2023/06/29 15:15,UTCZ,1800.00,250.00,1470.00,1470.00,,0.00,,,99.00
Brierton,2023/06/29 15:20,UTCZ,2200.00,270.00,1830.00,1830.00,,0.00,,,99.00
Brierton,2023/06/29 15:25,UTCZ,2800.00,410.00,2330.00,2330.00,,0.00,,,99.00
Brierton,2023/06/29 15:30,UTCZ,2800.00,410.00,2330.00,2330.00,,0.00,,,99.00
Brierton,2023/06/29 15:35,UTCZ,1900.00,390.00,1470.00,1470.00,,0.00,,,99.00
Brierton,2023/06/29 15:40,UTCZ,1400.00,380.00,1010.00,1010.00,,0.00,,,99.00
Brierton,2023/06/29 15:45,UTCZ,1300.00,390.00,890.00,890.00,,0.00,,,99.00
Brierton,2023/06/29 15:50,UTCZ,1300.00,380.00,850.00,850.00,,0.00,,,99.00
Brierton,2023/06/29 15:55,UTCZ,1300.00,380.00,900.00,900.00,,0.00,,,99.00
Brierton,2023/06/29 16:00,UTCZ,1300.00,380.00,870.00,870.00,,0.00,,,99.00
Brierton,2023/06/29 16:05,UTCZ,1400.00,370.00,1080.00,1080.00,,0.00,,,99.00
Brierton,2023/06/29 16:10,UTCZ,1600.00,380.00,1170.00,1170.00,,0.00,,,99.00
Brierton,2023/06/29 16:15,UTCZ,1600.00,120.00,1420.00,1420.00,,0.00,,,99.00
Brierton,2023/06/29 16:20,UTCZ,1600.00,290.00,1280.00,1280.00,,0.00,,,99.00
Brierton,2023/06/29 16:25,UTCZ,1700.00,300.00,1340.00,1340.00,,0.00,,,99.00
Brierton,2023/06/29 16:30,UTCZ,1800.00,290.00,1460.00,1460.00,,0.00,,,99.00
Brierton,2023/06/29 16:35,UTCZ,1700.00,310.00,1340.00,1340.00,,0.00,,,99.00
Brierton,2023/06/29 16:40,UTCZ,1200.00,350.00,840.00,840.00,,0.00,,,99.00
Brierton,2023/06/29 16:45,UTCZ,1000.00,420.00,610.00,610.00,,0.00,,,99.00
Brierton,2023/06/29 16:50,UTCZ,1100.00,370.00,640.00,640.00,,0.00,,,99.00
Brierton,2023/06/29 17:00,UTCZ,1100.00,400.00,710.00,710.00,,0.00,,,99.00
Brierton,2023/06/29 17:05,UTCZ,1000.00,390.00,570.00,570.00,,0.00,,,99.00
Brierton,2023/06/29 17:10,UTCZ,1000.00,390.00,570.00,570.00,,0.00,,,99.00
Brierton,2023/06/29 17:15,UTCZ,1100.00,400.00,760.00,760.00,,0.00,,,99.00
Brierton,2023/06/29 17:20,UTCZ,1200.00,410.00,830.00,830.00,,0.00,,,99.00
Brierton,2023/06/29 17:25,UTCZ,1000.00,380.00,610.00,610.00,,0.00,,,99.00
Brierton,2023/06/29 17:30,UTCZ,1100.00,370.00,710.00,710.00,,0.00,,,99.00
Brierton,2023/06/29 17:35,UTCZ,1200.00,400.00,740.00,740.00,,0.00,,,99.00
Brierton,2023/06/29 17:40,UTCZ,1000.00,220.00,710.00,710.00,,0.00,,,99.00
Brierton,2023/06/29 17:45,UTCZ,1200.00,240.00,930.00,930.00,,0.00,,,99.00
Brierton,2023/06/29 17:50,UTCZ,1700.00,190.00,1380.00,1380.00,,0.00,,,99.00
Brierton,2023/06/29 17:55,UTCZ,2500.00,410.00,1950.00,1950.00,,0.00,,,99.00
Brierton,2023/06/29 18:00,UTCZ,2100.00,330.00,1730.00,1730.00,,0.00,,,99.00
Brierton,2023/06/29 18:05,UTCZ,1700.00,400.00,1230.00,1230.00,,0.00,,,99.00
Brierton,2023/06/29 18:10,UTCZ,1700.00,360.00,1240.00,1240.00,,0.00,,,99.00
Brierton,2023/06/29 18:15,UTCZ,1300.00,250.00,1010.00,1010.00,,0.00,,,99.00
Brierton,2023/06/29 18:20,UTCZ,1400.00,220.00,1060.00,1060.00,,0.00,,,99.00
Brierton,2023/06/29 18:25,UTCZ,1600.00,180.00,1320.00,1320.00,,0.00,,,99.00
Brierton,2023/06/29 18:30,UTCZ,1600.00,370.00,1230.00,1230.00,,0.00,,,99.00
Brierton,2023/06/29 18:35,UTCZ,1500.00,350.00,1140.00,1140.00,,0.00,,,99.00
Brierton,2023/06/29 18:40,UTCZ,1300.00,370.00,910.00,910.00,,0.00,,,99.00
Brierton,2023/06/29 18:45,UTCZ,1400.00,320.00,1030.00,1030.00,,0.00,,,99.00
Brierton,2023/06/29 18:50,UTCZ,1300.00,240.00,1060.00,1060.00,,0.00,,,98.00
Brierton,2023/06/29 18:55,UTCZ,1100.00,190.00,890.00,890.00,,0.00,,,98.00
Brierton,2023/06/29 19:00,UTCZ,900.00,180.00,660.00,660.00,,0.00,,,98.00
Brierton,2023/06/29 19:10,UTCZ,1000.00,400.00,580.00,580.00,,0.00,,,98.00
Brierton,2023/06/29 19:15,UTCZ,1100.00,360.00,640.00,640.00,,0.00,,,98.00
Brierton,2023/06/29 19:20,UTCZ,900.00,380.00,510.00,510.00,,0.00,,,98.00
Brierton,2023/06/29 19:25,UTCZ,900.00,250.00,650.00,650.00,,0.00,,,98.00
Brierton,2023/06/29 19:30,UTCZ,1000.00,240.00,690.00,690.00,,0.00,,,98.00
Brierton,2023/06/29 19:35,UTCZ,700.00,240.00,510.00,510.00,,0.00,,,98.00
Brierton,2023/06/29 19:40,UTCZ,500.00,410.00,210.00,210.00,,0.00,,,98.00
Brierton,2023/06/29 19:45,UTCZ,300.00,330.00,0.00,,,0.00,,,98.00
Brierton,2023/06/29 19:50,UTCZ,300.00,330.00,40.00,40.00,,-100.00,,-100.00,98.00
Brierton,2023/06/29 19:55,UTCZ,300.00,220.00,40.00,40.00,,0.00,,,98.00
Brierton,2023/06/29 20:00,UTCZ,400.00,250.00,170.00,170.00,,0.00,,,98.00
Brierton,2023/06/29 20:05,UTCZ,400.00,250.00,150.00,150.00,,0.00,,,98.00
Brierton,2023/06/29 20:10,UTCZ,400.00,390.00,0.00,,,0.00,,,98.00
Brierton,2023/06/29 20:15,UTCZ,400.00,370.00,10.00,10.00,,0.00,,,98.00
Brierton,2023/06/29 20:20,UTCZ,300.00,340.00,10.00,10.00,,0.00,,,98.00
Brierton,2023/06/29 20:25,UTCZ,300.00,240.00,100.00,100.00,,0.00,,,98.00
Brierton,2023/06/29 20:30,UTCZ,300.00,240.00,100.00,100.00,,0.00,,,98.00
Brierton,2023/06/29 20:35,UTCZ,200.00,230.00,60.00,60.00,,0.00,,,98.00
Brierton,2023/06/29 20:40,UTCZ,200.00,230.00,80.00,80.00,,0.00,,,98.00
Brierton,2023/06/29 20:45,UTCZ,200.00,210.00,10.00,10.00,,0.00,,,98.00
Brierton,2023/06/29 20:50,UTCZ,200.00,210.00,10.00,10.00,,0.00,,,98.00
Brierton,2023/06/29 20:55,UTCZ,100.00,360.00,-70.00,,-70.00,-100.00,,-100.00,97.00
Brierton,2023/06/29 21:00,UTCZ,100.00,360.00,-30.00,,-30.00,-100.00,,-100.00,97.00
Brierton,2023/06/29 21:05,UTCZ,100.00,190.00,10.00,10.00,,0.00,,,97.00
Brierton,2023/06/29 21:10,UTCZ,100.00,180.00,10.00,10.00,,-100.00,,-100.00,97.00
Brierton,2023/06/29 21:15,UTCZ,0.00,230.00,0.00,,,-100.00,,-100.00,97.00
Brierton,2023/06/29 21:20,UTCZ,0.00,210.00,0.00,,,-100.00,,-100.00,96.00
Brierton,2023/06/29 21:25,UTCZ,0.00,320.00,0.00,,,-300.00,,-300.00,96.00
Brierton,2023/06/29 21:30,UTCZ,0.00,390.00,-40.00,,-40.00,-300.00,,-300.00,95.00
Brierton,2023/06/29 21:35,UTCZ,0.00,340.00,0.00,,,-300.00,,-300.00,95.00
Brierton,2023/06/29 21:40,UTCZ,0.00,230.00,0.00,,,-200.00,,-200.00,94.00
Brierton,2023/06/29 21:45,UTCZ,0.00,210.00,40.00,40.00,,-200.00,,-200.00,94.00
Brierton,2023/06/29 21:50,UTCZ,0.00,160.00,0.00,,,-200.00,,-200.00,93.00
Brierton,2023/06/29 21:55,UTCZ,0.00,230.00,30.00,30.00,,-200.00,,-200.00,93.00
Brierton,2023/06/29 22:00,UTCZ,0.00,230.00,0.00,,,-200.00,,-200.00,92.00
Brierton,2023/06/29 22:05,UTCZ,0.00,350.00,0.00,,,-400.00,,-400.00,92.00
Brierton,2023/06/29 22:10,UTCZ,0.00,330.00,-20.00,,-20.00,-400.00,,-400.00,91.00
Brierton,2023/06/29 22:15,UTCZ,0.00,230.00,30.00,30.00,,-200.00,,-200.00,90.00
Brierton,2023/06/29 22:25,UTCZ,0.00,230.00,0.00,,,-200.00,,-200.00,90.00
Brierton,2023/06/29 22:30,UTCZ,0.00,220.00,0.00,,,-200.00,,-200.00,89.00
Brierton,2023/06/29 22:35,UTCZ,0.00,250.00,30.00,30.00,,-200.00,,-200.00,89.00
Brierton,2023/06/29 22:40,UTCZ,0.00,390.00,10.00,10.00,,-400.00,,-400.00,88.00
Brierton,2023/06/29 22:45,UTCZ,0.00,380.00,0.00,,,-400.00,,-400.00,87.00
Brierton,2023/06/29 22:50,UTCZ,0.00,250.00,10.00,10.00,,-200.00,,-200.00,87.00
Brierton,2023/06/29 22:55,UTCZ,0.00,180.00,-30.00,,-30.00,-200.00,,-200.00,86.00
Brierton,2023/06/29 23:00,UTCZ,0.00,210.00,10.00,10.00,,-200.00,,-200.00,86.00
Brierton,2023/06/29 23:05,UTCZ,0.00,230.00,0.00,,,-200.00,,-200.00,85.00
Brierton,2023/06/29 23:10,UTCZ,0.00,200.00,30.00,30.00,,-200.00,,-200.00,85.00
Brierton,2023/06/29 23:15,UTCZ,0.00,370.00,0.00,,,-400.00,,-400.00,84.00
Brierton,2023/06/29 23:20,UTCZ,0.00,380.00,-30.00,,-30.00,-400.00,,-400.00,83.00
Brierton,2023/06/29 23:25,UTCZ,0.00,330.00,30.00,30.00,,-400.00,,-400.00,82.00
Brierton,2023/06/29 23:30,UTCZ,0.00,220.00,0.00,,,-200.00,,-200.00,82.00
Brierton,2023/06/29 23:35,UTCZ,0.00,240.00,40.00,40.00,,-200.00,,-200.00,81.00
Brierton,2023/06/29 23:40,UTCZ,0.00,260.00,20.00,20.00,,-200.00,,-200.00,81.00
Brierton,2023/06/29 23:45,UTCZ,0.00,220.00,10.00,10.00,,-200.00,,-200.00,80.00
Brierton,2023/06/29 23:50,UTCZ,0.00,410.00,-20.00,,-20.00,-400.00,,-400.00,79.00
Brierton,2023/06/29 23:55,UTCZ,0.00,360.00,10.00,10.00,,-400.00,,-400.00,79.00
Brierton,2023/06/30 00:00,UTCZ,0.00,380.00,-10.00,,-10.00,-400.00,,-400.00,78.00
Brierton,2023/06/30 00:05,UTCZ,0.00,200.00,-30.00,,-30.00,-200.00,,-200.00,77.00
Brierton,2023/06/30 00:10,UTCZ,0.00,250.00,-20.00,,-20.00,-200.00,,-200.00,77.00
Brierton,2023/06/30 00:15,UTCZ,0.00,200.00,10.00,10.00,,-200.00,,-200.00,76.00
Brierton,2023/06/30 00:20,UTCZ,0.00,390.00,0.00,,,-400.00,,-400.00,76.00
Brierton,2023/06/30 00:25,UTCZ,0.00,390.00,10.00,10.00,,-400.00,,-400.00,75.00
Brierton,2023/06/30 00:30,UTCZ,0.00,360.00,30.00,30.00,,-400.00,,-400.00,74.00
Brierton,2023/06/30 00:35,UTCZ,0.00,210.00,40.00,40.00,,-200.00,,-200.00,74.00
Brierton,2023/06/30 00:40,UTCZ,0.00,170.00,50.00,50.00,,-200.00,,-200.00,73.00
Brierton,2023/06/30 00:45,UTCZ,0.00,200.00,10.00,10.00,,-200.00,,-200.00,73.00
Brierton,2023/06/30 00:50,UTCZ,0.00,220.00,30.00,30.00,,-200.00,,-200.00,72.00
Brierton,2023/06/30 00:55,UTCZ,0.00,220.00,30.00,30.00,,-200.00,,-200.00,72.00
Brierton,2023/06/30 01:00,UTCZ,0.00,390.00,20.00,20.00,,-400.00,,-400.00,71.00
Brierton,2023/06/30 01:10,UTCZ,0.00,400.00,-10.00,,-10.00,-300.00,,-300.00,70.00
Brierton,2023/06/30 01:15,UTCZ,0.00,370.00,-10.00,,-10.00,-400.00,,-400.00,70.00
Brierton,2023/06/30 01:20,UTCZ,0.00,200.00,40.00,40.00,,-200.00,,-200.00,69.00
Brierton,2023/06/30 01:25,UTCZ,0.00,230.00,-10.00,,-10.00,-200.00,,-200.00,69.00
Brierton,2023/06/30 01:30,UTCZ,0.00,220.00,10.00,10.00,,-200.00,,-200.00,68.00
Brierton,2023/06/30 01:35,UTCZ,0.00,230.00,-20.00,,-20.00,-200.00,,-200.00,68.00
Brierton,2023/06/30 01:40,UTCZ,0.00,380.00,-20.00,,-20.00,-400.00,,-400.00,67.00
Brierton,2023/06/30 01:45,UTCZ,0.00,380.00,20.00,20.00,,-400.00,,-400.00,66.00
Brierton,2023/06/30 01:50,UTCZ,0.00,380.00,0.00,,,-400.00,,-400.00,65.00
Brierton,2023/06/30 01:55,UTCZ,0.00,190.00,0.00,,,-200.00,,-200.00,65.00
Brierton,2023/06/30 02:00,UTCZ,0.00,230.00,-3010.00,,-3010.00,2500.00,2500.00,,65.00
Brierton,2023/06/30 02:05,UTCZ,0.00,210.00,-2960.00,,-2960.00,2500.00,2500.00,,69.00
Brierton,2023/06/30 02:10,UTCZ,0.00,330.00,-3160.00,,-3160.00,2500.00,2500.00,,74.00
Brierton,2023/06/30 02:15,UTCZ,0.00,360.00,-3090.00,,-3090.00,2500.00,2500.00,,79.00
Brierton,2023/06/30 02:20,UTCZ,0.00,360.00,-3160.00,,-3160.00,2500.00,2500.00,,83.00
Brierton,2023/06/30 02:25,UTCZ,0.00,180.00,-2990.00,,-2990.00,2500.00,2500.00,,87.00
Brierton,2023/06/30 02:30,UTCZ,0.00,170.00,-1420.00,,-1420.00,1000.00,1000.00,,91.00
Brierton,2023/06/30 02:35,UTCZ,0.00,220.00,-1460.00,,-1460.00,1000.00,1000.00,,93.00
Brierton,2023/06/30 02:40,UTCZ,0.00,200.00,-1410.00,,-1410.00,1000.00,1000.00,,94.00
Brierton,2023/06/30 02:45,UTCZ,0.00,270.00,-1500.00,,-1500.00,1000.00,1000.00,,96.00
Brierton,2023/06/30 02:50,UTCZ,0.00,240.00,-1460.00,,-1460.00,1000.00,1000.00,,98.00
Brierton,2023/06/30 02:55,UTCZ,0.00,240.00,-540.00,,-540.00,100.00,100.00,,99.00
Brierton,2023/06/30 03:00,UTCZ,0.00,70.00,-160.00,,-160.00,0.00,,,99.00
Brierton,2023/06/30 03:05,UTCZ,0.00,70.00,-150.00,,-150.00,0.00,,,99.00
Brierton,2023/06/30 03:10,UTCZ,0.00,70.00,-140.00,,-140.00,0.00,,,99.00
Brierton,2023/06/30 03:15,UTCZ,0.00,70.00,-130.00,,-130.00,0.00,,,99.00
Brierton,2023/06/30 03:20,UTCZ,0.00,70.00,-140.00,,-140.00,0.00,,,99.00
Brierton,2023/06/30 03:25,UTCZ,0.00,220.00,-280.00,,-280.00,0.00,,,99.00
Brierton,2023/06/30 03:30,UTCZ,0.00,220.00,-270.00,,-270.00,0.00,,,99.00
Brierton,2023/06/30 03:35,UTCZ,0.00,210.00,-270.00,,-270.00,0.00,,,99.00
Brierton,2023/06/30 03:40,UTCZ,0.00,80.00,-130.00,,-130.00,0.00,,,99.00
Brierton,2023/06/30 03:45,UTCZ,0.00,80.00,-140.00,,-140.00,0.00,,,99.00
Brierton,2023/06/30 03:50,UTCZ,0.00,70.00,-130.00,,-130.00,0.00,,,99.00
Brierton,2023/06/30 04:00,UTCZ,0.00,230.00,-290.00,,-290.00,0.00,,,99.00
Brierton,2023/06/30 04:05,UTCZ,0.00,210.00,0.00,,,-200.00,,-200.00,99.00
Brierton,2023/06/30 04:10,UTCZ,0.00,210.00,0.00,,,-200.00,,-200.00,98.00
Brierton,2023/06/30 04:15,UTCZ,0.00,70.00,0.00,,,-100.00,,-100.00,98.00
Brierton,2023/06/30 04:20,UTCZ,0.00,80.00,-30.00,,-30.00,-100.00,,-100.00,98.00
Brierton,2023/06/30 04:25,UTCZ,0.00,70.00,10.00,10.00,,-100.00,,-100.00,98.00
Brierton,2023/06/30 04:30,UTCZ,0.00,50.00,10.00,10.00,,-100.00,,-100.00,98.00
Brierton,2023/06/30 04:35,UTCZ,0.00,80.00,0.00,,,-100.00,,-100.00,97.00
Brierton,2023/06/30 04:40,UTCZ,0.00,220.00,-30.00,,-30.00,-200.00,,-200.00,97.00
Brierton,2023/06/30 04:45,UTCZ,0.00,200.00,0.00,,,-200.00,,-200.00,96.00
Brierton,2023/06/30 04:50,UTCZ,0.00,210.00,0.00,,,-200.00,,-200.00,96.00
Brierton,2023/06/30 04:55,UTCZ,0.00,80.00,0.00,,,-100.00,,-100.00,96.00
Brierton,2023/06/30 05:00,UTCZ,0.00,70.00,0.00,,,-100.00,,-100.00,95.00
Brierton,2023/06/30 05:05,UTCZ,0.00,70.00,-40.00,,-40.00,-100.00,,-100.00,95.00
Brierton,2023/06/30 05:10,UTCZ,0.00,80.00,-50.00,,-50.00,-100.00,,-100.00,95.00
Brierton,2023/06/30 05:15,UTCZ,0.00,220.00,20.00,20.00,,-200.00,,-200.00,94.00
Brierton,2023/06/30 05:20,UTCZ,0.00,210.00,0.00,,,-200.00,,-200.00,94.00
Brierton,2023/06/30 05:25,UTCZ,0.00,80.00,0.00,,,-100.00,,-100.00,93.00
Brierton,2023/06/30 05:30,UTCZ,0.00,80.00,0.00,,,-100.00,,-100.00,93.00
Brierton,2023/06/30 05:35,UTCZ,0.00,80.00,30.00,30.00,,-100.00,,-100.00,93.00
Brierton,2023/06/30 05:40,UTCZ,0.00,60.00,-40.00,,-40.00,-100.00,,-100.00,93.00
Brierton,2023/06/30 05:50,UTCZ,0.00,230.00,-40.00,,-40.00,-200.00,,-200.00,93.00
Brierton,2023/06/30 05:55,UTCZ,0.00,210.00,-20.00,,-20.00,0.00,,,92.00
Brierton,2023/06/30 06:05,UTCZ,0.00,210.00,-20.00,,-20.00,0.00,,,92.00
Brierton,2023/06/30 06:10,UTCZ,0.00,70.00,0.00,,,0.00,,,92.00
Brierton,2023/06/30 06:15,UTCZ,0.00,60.00,-30.00,,-30.00,0.00,,,92.00
Brierton,2023/06/30 06:20,UTCZ,0.00,80.00,-30.00,,-30.00,0.00,,,92.00
Brierton,2023/06/30 06:25,UTCZ,0.00,240.00,20.00,20.00,,-200.00,,-200.00,92.00
Brierton,2023/06/30 06:30,UTCZ,100.00,210.00,0.00,,,-100.00,,-100.00,91.00
Brierton,2023/06/30 06:35,UTCZ,100.00,210.00,0.00,,,-100.00,,-100.00,91.00
Brierton,2023/06/30 06:40,UTCZ,100.00,80.00,10.00,10.00,,0.00,,,91.00
Brierton,2023/06/30 06:45,UTCZ,0.00,80.00,0.00,,,0.00,,,91.00
Brierton,2023/06/30 06:50,UTCZ,0.00,80.00,-40.00,,-40.00,0.00,,,91.00
Brierton,2023/06/30 06:55,UTCZ,100.00,70.00,20.00,20.00,,0.00,,,91.00
Brierton,2023/06/30 07:00,UTCZ,200.00,80.00,30.00,30.00,,0.00,,,91.00
Brierton,2023/06/30 07:05,UTCZ,100.00,220.00,50.00,50.00,,-100.00,,-100.00,91.00
Brierton,2023/06/30 07:10,UTCZ,100.00,210.00,-30.00,,-30.00,-100.00,,-100.00,91.00
Brierton,2023/06/30 07:15,UTCZ,100.00,200.00,20.00,20.00,,-100.00,,-100.00,91.00
Brierton,2023/06/30 07:20,UTCZ,200.00,210.00,-40.00,,-40.00,0.00,,,91.00
Brierton,2023/06/30 07:25,UTCZ,200.00,230.00,30.00,30.00,,0.00,,,91.00
Brierton,2023/06/30 07:30,UTCZ,100.00,190.00,10.00,10.00,,-100.00,,-100.00,91.00
Brierton,2023/06/30 07:35,UTCZ,300.00,200.00,-30.00,,-30.00,0.00,,,91.00
Brierton,2023/06/30 07:40,UTCZ,300.00,200.00,30.00,30.00,,0.00,,,91.00
Brierton,2023/06/30 07:45,UTCZ,200.00,210.00,-20.00,,-20.00,0.00,,,91.00
Brierton,2023/06/30 07:50,UTCZ,200.00,340.00,30.00,30.00,,-100.00,,-100.00,91.00
